,lon,lat,field,inv,res,res
0,102.26,28.735,-24.868205,-11.008396684236725,-13.859808315763274,-13.859808315763274
1,102.18,28.445999999999998,-16.306888,-12.203963323833708,-4.1029246761662925,-4.1029246761662925
2,102.178,28.256999999999998,-14.865870000000001,-12.483996580214512,-2.3818734197854887,-2.3818734197854887
3,102.186,28.144000000000002,-32.07227,-12.941960297493775,-19.130309702506228,-19.130309702506228
4,102.324,27.32,-19.37181,-26.417487260701485,7.045677260701485,7.045677260701485
5,102.28399999999999,27.194000000000003,-38.086490999999995,-27.976333876293737,-10.110157123706259,-10.110157123706259
6,102.25200000000001,27.105,-39.053946,-28.989547613667284,-10.06439838633272,-10.06439838633272
7,102.245,26.651,-37.806671,-33.3110843173142,-4.495586682685804,-4.495586682685804
8,102.44,26.561999999999998,-40.881483,-33.046319935770725,-7.8351630642292776,-7.8351630642292776
9,102.602,26.658,-42.296969,-32.71706819956733,-9.579900800432668,-9.579900800432668
10,102.626,26.704,-23.588335,-32.58052880429186,8.992193804291858,8.992193804291858
11,102.727,26.793000000000003,-28.919503000000002,-31.551578458552818,2.6320754585528157,2.6320754585528157
12,102.846,26.941999999999997,-47.972838,-27.812635671696313,-20.16020232830369,-20.16020232830369
13,102.87700000000001,26.965,-46.62559,-26.457775354205115,-20.167814645794888,-20.167814645794888
14,102.51700000000001,27.441999999999997,-21.776864,-20.742369907626326,-1.0344940923736736,-1.0344940923736736
15,102.456,27.533,-24.638827,-17.721849000533613,-6.916977999466386,-6.916977999466386
16,102.428,27.625,-21.15985,-15.362641312140758,-5.797208687859241,-5.797208687859241
17,101.834,30.041999999999998,28.130098999999998,14.319781595398126,13.810317404601872,13.810317404601872
18,101.77,30.069000000000003,8.493641,15.867681673556307,-7.374040673556307,-7.374040673556307
19,101.61,30.076,-3.053512,16.514939009992208,-19.56845100999221,-19.56845100999221
20,101.54,30.034000000000002,-3.507537,14.660346133641607,-18.167883133641606,-18.167883133641606
21,102.361,29.239,-34.618541,-4.782127113931487,-29.836413886068513,-29.836413886068513
22,101.505,29.136999999999997,-22.130473000000002,-9.294493000737713,-12.835979999262289,-12.835979999262289
23,101.50399999999999,29.005,-27.175635999999997,-11.082998935189762,-16.092637064810233,-16.092637064810233
24,101.53,30.289,29.572476,20.769050973653727,8.803425026346275,8.803425026346275
25,101.179,30.941,19.601485999999998,29.543250438218557,-9.94176443821856,-9.94176443821856
26,100.729,31.337,38.774052000000005,31.84500953536564,6.929042464634364,6.929042464634364
27,103.881,30.813000000000002,7.626022,5.556738669610934,2.069283330389066,2.069283330389066
28,103.59100000000001,30.976999999999997,3.064852,5.2764259429565055,-2.2115739429565053,-2.2115739429565053
29,103.48,31.098000000000003,16.243514,5.255230585386793,10.988283414613207,10.988283414613207
30,103.475,31.326,-9.722564,3.824037714402138,-13.546601714402138,-13.546601714402138
31,103.56700000000001,31.46,-4.238139,0.4003385872877874,-4.638477587287788,-4.638477587287788
32,103.789,31.629,-24.237125,-4.9120705290405375,-19.32505447095946,-19.32505447095946
33,104.09899999999999,31.779,-20.478304,-4.809567802565919,-15.668736197434082,-15.668736197434082
34,104.294,31.863000000000003,-5.026841,-4.091028834201329,-0.9358121657986711,-0.9358121657986711
35,104.50299999999999,31.86,4.043322,-2.8618311317971403,6.905153131797141,6.905153131797141
36,104.685,31.679000000000002,-1.0585440000000002,-1.5368753525458687,0.47833135254586856,0.47833135254586856
37,104.726,31.44,-7.030061999999999,1.4169909163036027,-8.447052916303601,-8.447052916303601
38,104.443,31.283,16.912423,2.2419658108795604,14.670457189120441,14.670457189120441
39,104.524,31.151999999999997,20.220948999999997,2.979379894707327,17.24156910529267,17.24156910529267
40,104.198,30.883000000000003,16.482142,4.740987454598018,11.741154545401981,11.741154545401981
41,103.88600000000001,30.444000000000003,-0.126883,6.9888302194459175,-7.115713219445918,-7.115713219445918
42,103.478,30.415,7.146278999999999,11.400274792086728,-4.253995792086729,-4.253995792086729
43,103.215,30.146,9.149964,15.802616842231263,-6.652652842231262,-6.652652842231262
44,103.01100000000001,29.980999999999998,25.919151,18.4453439528221,7.4738070471779,7.4738070471779
45,102.90799999999999,30.090999999999998,20.507732,18.20268273208943,2.3050492679105723,2.3050492679105723
46,102.91799999999999,30.156999999999996,16.63273,17.931623914103284,-1.2988939141032851,-1.2988939141032851
47,102.78299999999999,30.335,20.116112,17.66048336307399,2.4556286369260114,2.4556286369260114
48,102.883,30.471999999999998,13.682673999999999,15.804508878487418,-2.1218348784874195,-2.1218348784874195
49,102.758,30.663,-3.128884,13.289439262091566,-16.418323262091565,-16.418323262091565
50,102.637,30.965999999999998,-4.341667,11.473619968870814,-15.815286968870815,-15.815286968870815
51,102.406,31.019000000000002,7.531382000000001,11.905788550172783,-4.3744065501727825,-4.3744065501727825
52,102.479,31.287,16.456838,9.486562720210731,6.97027527978927,6.97027527978927
53,102.48899999999999,31.485,-2.0207509999999997,7.515138277079808,-9.535889277079807,-9.535889277079807
54,102.324,31.660999999999998,13.335975,5.777936701238499,7.558038298761501,7.558038298761501
55,102.288,31.865,-13.254855,4.608851382767677,-17.863706382767674,-17.863706382767674
56,102.62899999999999,31.865,3.7654589999999994,4.304097354172306,-0.5386383541723068,-0.5386383541723068
57,102.78,31.663,20.331856,5.189687641607167,15.142168358392832,15.142168358392832
58,102.90700000000001,31.531999999999996,-4.671551999999999,5.880560332797442,-10.552112332797442,-10.552112332797442
59,103.09100000000001,31.4,14.767116,6.5049162503821165,8.262199749617883,8.262199749617883
60,103.337,31.570999999999998,27.230109999999996,3.1400849017720143,24.090025098227983,24.090025098227983
61,102.13,31.018,11.277338,14.735545127423386,-3.4582071274233854,-3.4582071274233854
62,101.87899999999999,30.883000000000003,29.487078000000004,24.158658339512346,5.328419660487658,5.328419660487658
63,101.745,30.721999999999998,43.398987,26.16002494214075,17.238962057859247,17.238962057859247
64,100.929,31.144000000000002,27.654421999999997,31.732148170910747,-4.077726170910751,-4.077726170910751
65,100.693,31.522,45.156134,33.82269424645471,11.333439753545292,11.333439753545292
66,100.929,31.939,44.422338,26.281129499149415,18.14120850085059,18.14120850085059
67,101.11,31.896,34.997349,28.42063361667909,6.576715383320909,6.576715383320909
68,101.31200000000001,31.778000000000002,46.069629,30.97153875550125,15.09809024449875,15.09809024449875
69,101.553,31.795,16.570009,21.843278940627236,-5.273269940627237,-5.273269940627237
70,101.90700000000001,31.818,-6.233709999999999,13.41359506004059,-19.64730506004059,-19.64730506004059
71,102.772,30.052,52.739049,18.293281638538073,34.44576736146193,34.44576736146193
72,102.45299999999999,30.005,20.869797,11.77552096114023,9.094276038859768,9.094276038859768
73,102.15799999999999,30.053,12.373075,10.201518872725401,2.1715561272745987,2.1715561272745987
74,101.956,30.026999999999997,21.767770000000002,12.157780310178905,9.609989689821097,9.609989689821097
75,101.484,30.116,7.333522,17.758322357439894,-10.424800357439894,-10.424800357439894
76,101.53399999999999,30.441,53.729061,22.993209856257117,30.735851143742885,30.735851143742885
77,102.198,29.655,0.9406459999999999,2.038922269743151,-1.098276269743151,-1.098276269743151
78,102.277,29.320999999999998,-5.2107209999999995,-6.319812686462628,1.1090916864626283,1.1090916864626283
79,102.338,29.136999999999997,-39.006669,-6.290744711836559,-32.71592428816344,-32.71592428816344
80,102.126,28.514,-9.198356,-12.97902260961295,3.7806666096129504,3.7806666096129504
81,101.92299999999999,28.325,-1.4690239999999999,-15.473077517500167,14.004053517500168,14.004053517500168
82,101.943,28.6,-4.568716,-14.83565614458287,10.26694014458287,10.26694014458287
83,101.678,28.615,-14.988584,-15.324189496589526,0.3356054965895261,0.3356054965895261
84,101.675,28.761,-18.752913,-14.854856555329727,-3.8980564446702726,-3.8980564446702726
85,101.493,29.342,-15.407531,-6.800282709250451,-8.60724829074955,-8.60724829074955
86,101.368,29.623,2.563604,3.2221518495429713,-0.6585478495429711,-0.6585478495429711
87,101.55799999999999,29.846,-0.22522199999999998,6.837735201244431,-7.062957201244431,-7.062957201244431
88,103.17,29.910999999999998,16.621081,18.601499320411996,-1.9804183204119958,-1.9804183204119958
89,103.43,29.888,6.3914089999999995,16.313097576653096,-9.921688576653096,-9.921688576653096
90,103.57700000000001,29.778000000000002,5.585111,13.098072065405203,-7.512961065405203,-7.512961065405203
91,103.454,29.572,15.920051,17.500986479632736,-1.5809354796327355,-1.5809354796327355
92,103.31700000000001,29.406999999999996,12.397319,21.887783487000178,-9.490464487000178,-9.490464487000178
93,103.177,29.223000000000003,38.106797,22.777962206584156,15.328834793415844,15.328834793415844
94,102.916,29.278000000000002,49.710891,18.721900409784446,30.98899059021555,30.98899059021555
95,103.079,29.018,32.266795,21.550407537118904,10.716387462881098,10.716387462881098
96,103.04299999999999,28.846999999999998,28.100609999999996,20.21737217610643,7.883237823893566,7.883237823893566
97,103.12700000000001,28.601999999999997,27.778074,20.669341443647603,7.108732556352397,7.108732556352397
98,103.12899999999999,28.33,23.661313,16.965977862091552,6.695335137908447,6.695335137908447
99,103.001,28.178,26.641758000000003,12.677175488374907,13.964582511625096,13.964582511625096
100,102.837,28.015,27.808334000000002,4.483045039755813,23.32528896024419,23.32528896024419
101,102.601,27.893,9.078113,-4.542450917262666,13.620563917262666,13.620563917262666
102,102.179,28.000999999999998,-12.545855,-14.55912986305266,2.0132748630526613,2.0132748630526613
103,102.20100000000001,27.57,-15.625914999999999,-19.879255750683384,4.253340750683385,4.253340750683385
104,102.18799999999999,27.427,-14.9012,-24.77229125148749,9.871091251487492,9.871091251487492
105,101.928,26.537,-41.236339,-29.328985774793527,-11.907353225206474,-11.907353225206474
106,101.677,26.557,-39.734688,-26.4354503775259,-13.299237622474099,-13.299237622474099
107,101.59100000000001,26.596,-25.078332999999997,-24.765440691466388,-0.31289230853360905,-0.31289230853360905
108,101.569,26.718000000000004,-18.021367,-24.226268074778936,6.204901074778935,6.204901074778935
109,101.443,26.958000000000002,-20.878706,-19.033414454476713,-1.8452915455232883,-1.8452915455232883
110,101.3,27.11,-18.063768,-15.217830916673515,-2.8459370833264845,-2.8459370833264845
111,101.321,27.308000000000003,-9.856456,-15.070854470800935,5.214398470800935,5.214398470800935
112,101.514,27.42,-9.840883999999999,-19.324768437959158,9.483884437959158,9.483884437959158
113,101.80799999999999,27.615,-22.176659,-21.119949571149533,-1.0567094288504677,-1.0567094288504677
114,101.961,27.719,-53.212368999999995,-19.658756866691245,-33.55361213330875,-33.55361213330875
115,102.596,27.261999999999997,-30.698912,-24.228106148209296,-6.470805851790704,-6.470805851790704
116,101.404,30.623,11.861806,26.978103065843825,-15.116297065843826,-15.116297065843826
117,101.551,30.355999999999998,51.525751,21.607083031287246,29.918667968712754,29.918667968712754
118,102.17399999999999,29.467,-12.505919,-4.128004128819866,-8.377914871180135,-8.377914871180135
119,102.226,29.796,1.841688,4.080316531423167,-2.2386285314231666,-2.2386285314231666
120,102.17299999999999,30.116999999999997,-14.058294,11.59354767309906,-25.65184167309906,-25.65184167309906
121,104.065,30.639,-5.7981739999999995,5.624374521944467,-11.422548521944467,-11.422548521944467
122,103.757,30.91,27.492922999999998,5.151505692782458,22.34141730721754,22.34141730721754
123,102.21700000000001,28.57,-16.690837,-11.93077501470607,-4.7600619852939285,-4.7600619852939285
124,102.20299999999999,28.549,-14.973789000000002,-12.105891360146726,-2.8678976398532754,-2.8678976398532754
125,102.316,27.781,-25.438819,-15.404001732495402,-10.034817267504597,-10.034817267504597
126,102.34100000000001,27.741,-32.346369,-15.433821374394302,-16.9125476256057,-16.9125476256057
127,100.75,31.296999999999997,46.434148,31.798078296492047,14.636069703507953,14.636069703507953
128,101.5,30.537,48.994749,25.266105775663554,23.728643224336444,23.728643224336444
129,100.68,31.401,41.657681,31.73867833753151,9.919002662468486,9.919002662468486
130,102.296,29.268,-14.680332,-6.4763467250531646,-8.203985274946834,-8.203985274946834
131,102.228,27.910999999999998,-13.139251000000002,-15.216586934770152,2.0773359347701508,2.0773359347701508
132,102.27799999999999,28.808000000000003,-18.884839000000003,-10.413138800393991,-8.471700199606012,-8.471700199606012
133,102.101,27.881999999999998,-19.789057,-16.805070018057663,-2.983986981942337,-2.983986981942337
134,102.16799999999999,27.909000000000002,-17.824089,-15.864679152502964,-1.959409847497037,-1.959409847497037
135,102.22,27.901999999999997,-5.075673999999999,-15.405186243603612,10.329512243603613,10.329512243603613
136,102.25200000000001,27.865,-12.433328999999999,-15.425188606355238,2.9918596063552396,2.9918596063552396
137,102.294,27.886999999999997,-17.670312,-14.64443738548498,-3.0258746145150184,-3.0258746145150184
138,102.324,27.88,-2.310352,-14.242798572690948,11.932446572690948,11.932446572690948
139,102.361,27.889,-0.517354,-13.40243861988511,12.885084619885111,12.885084619885111
140,102.38,27.878,12.471484,-13.090170906929256,25.561654906929256,25.561654906929256
141,102.421,27.864,15.155751,-12.091467593439903,27.247218593439904,27.247218593439904
142,102.714,27.022,-48.965181,-27.40999965430298,-21.555181345697022,-21.555181345697022
143,102.71600000000001,27.034000000000002,-40.986992,-27.042000603955117,-13.944991396044884,-13.944991396044884
144,102.738,27.064,-41.850722,-25.991832810361263,-15.858889189638735,-15.858889189638735
0,102.26,28.735,-11.591589,-3.4225869506110325,-8.169002049388968,-8.169002049388968
1,102.18,28.445999999999998,-14.392987,-8.231568081464951,-6.161418918535048,-6.161418918535048
2,102.178,28.256999999999998,-0.225867,-10.23175766471482,10.005890664714821,10.005890664714821
3,102.186,28.144000000000002,-29.391307,-11.453403166773203,-17.937903833226798,-17.937903833226798
4,102.51700000000001,27.441999999999997,-39.905516999999996,-20.176930672184692,-19.728586327815304,-19.728586327815304
5,102.456,27.533,-45.513203999999995,-18.852712475945935,-26.66049152405406,-26.66049152405406
6,102.428,27.625,-33.764706,-17.375694031851335,-16.38901196814866,-16.38901196814866
7,101.77,30.069000000000003,37.940558,19.10287235062972,18.837685649370282,18.837685649370282
8,101.61,30.076,24.291229,18.96552453817887,5.325704461821132,5.325704461821132
9,101.54,30.034000000000002,17.623279,17.356940801744567,0.2663381982554327,0.2663381982554327
10,102.361,29.239,-4.276221,9.807618978805303,-14.083839978805303,-14.083839978805303
11,101.505,29.136999999999997,-35.398920000000004,-0.2484607964633314,-35.15045920353667,-35.15045920353667
12,101.50399999999999,29.005,-20.147248,-2.532394311940399,-17.614853688059604,-17.614853688059604
13,101.53,30.289,39.874283,20.873632584416253,19.000650415583745,19.000650415583745
14,101.179,30.941,35.225251,22.7438828849302,12.481368115069799,12.481368115069799
15,103.881,30.813000000000002,-7.383235000000001,7.023898595434946,-14.407133595434946,-14.407133595434946
16,103.59100000000001,30.976999999999997,4.149319,9.743552950543524,-5.594233950543524,-5.594233950543524
17,103.48,31.098000000000003,12.458005,11.946439645949704,0.5115653540502958,0.5115653540502958
18,103.475,31.326,-15.434010999999998,11.72875068831952,-27.16276168831952,-27.16276168831952
19,103.56700000000001,31.46,10.282219,8.62299396020941,1.6592250397905897,1.6592250397905897
20,103.789,31.629,-22.757182999999998,3.3457132165275363,-26.102896216527533,-26.102896216527533
21,104.09899999999999,31.779,-14.179409,-3.9345592957300317,-10.244849704269967,-10.244849704269967
22,104.294,31.863000000000003,0.109545,-5.904217977614869,6.013762977614869,6.013762977614869
23,104.50299999999999,31.86,-4.786262000000001,-9.142401983830991,4.356139983830991,4.356139983830991
24,104.685,31.679000000000002,-18.166206,-12.570965568731625,-5.595240431268374,-5.595240431268374
25,104.726,31.44,-26.220438,-10.101020035738458,-16.119417964261544,-16.119417964261544
26,104.443,31.283,-12.472944,-4.870535324550128,-7.602408675449872,-7.602408675449872
27,104.524,31.151999999999997,5.073462999999999,-5.9856017831524175,11.059064783152417,11.059064783152417
28,104.198,30.883000000000003,16.978882000000002,1.5350688880679066,15.443813111932096,15.443813111932096
29,103.88600000000001,30.444000000000003,16.379271,8.467219833266945,7.912051166733054,7.912051166733054
30,103.478,30.415,5.9334050000000005,14.881708329256291,-8.94830332925629,-8.94830332925629
31,103.215,30.146,18.652939,20.10669082254627,-1.4537518225462698,-1.4537518225462698
32,103.01100000000001,29.980999999999998,24.375625,23.906757298235988,0.4688677017640117,0.4688677017640117
33,102.90799999999999,30.090999999999998,30.434333000000002,22.573902026476198,7.860430973523805,7.860430973523805
34,102.91799999999999,30.156999999999996,20.856811999999998,21.935328554840282,-1.0785165548402844,-1.0785165548402844
35,102.78299999999999,30.335,16.829428,21.098654703505836,-4.269226703505836,-4.269226703505836
36,102.883,30.471999999999998,30.367549,19.13726682151688,11.230282178483119,11.230282178483119
37,102.758,30.663,5.740777,16.155816357155796,-10.415039357155797,-10.415039357155797
38,102.637,30.965999999999998,13.022983,14.884736260758919,-1.8617532607589187,-1.8617532607589187
39,102.406,31.019000000000002,14.060796,13.6971958853719,0.3636001146281007,0.3636001146281007
40,102.479,31.287,14.571245000000001,13.236857501375013,1.334387498624988,1.334387498624988
41,102.48899999999999,31.485,8.958798,13.549583102900801,-4.590785102900801,-4.590785102900801
42,102.324,31.660999999999998,24.966343,12.207188853266207,12.759154146733792,12.759154146733792
43,102.288,31.865,2.631281,10.466922088605015,-7.835641088605016,-7.835641088605016
44,102.62899999999999,31.865,21.526241,13.528995153758643,7.997245846241356,7.997245846241356
45,102.78,31.663,42.198387,16.00487208545073,26.193514914549265,26.193514914549265
46,102.90700000000001,31.531999999999996,-1.2317639999999999,15.921460162525277,-17.153224162525277,-17.153224162525277
47,103.09100000000001,31.4,32.757338,15.683051268517051,17.074286731482946,17.074286731482946
48,103.337,31.570999999999998,24.379179999999998,14.836077935642042,9.543102064357956,9.543102064357956
49,102.13,31.018,22.422278,14.578636087903124,7.843641912096874,7.843641912096874
50,101.87899999999999,30.883000000000003,26.722532,20.204776234881543,6.5177557651184586,6.5177557651184586
51,101.745,30.721999999999998,37.666469,21.693678418464682,15.972790581535318,15.972790581535318
52,100.929,31.144000000000002,44.443402,22.826235265054436,21.617166734945563,21.617166734945563
53,100.929,31.939,56.606049,20.35883511115553,36.24721388884447,36.24721388884447
54,101.11,31.896,62.194444,23.239196103595066,38.95524789640493,38.95524789640493
55,101.553,31.795,30.152852000000003,19.875516877159786,10.277335122840217,10.277335122840217
56,101.90700000000001,31.818,7.041791,14.7208122733828,-7.6790212733828,-7.6790212733828
57,102.772,30.052,58.901235,23.06943908650615,35.83179591349385,35.83179591349385
58,102.45299999999999,30.005,33.604789000000004,18.582400748064092,15.022388251935912,15.022388251935912
59,102.15799999999999,30.053,33.692932,16.494023273303068,17.19890872669693,17.19890872669693
60,101.956,30.026999999999997,31.997296000000002,17.265470901891376,14.731825098108626,14.731825098108626
61,101.484,30.116,29.9602,18.829672856652337,11.130527143347663,11.130527143347663
62,101.53399999999999,30.441,43.246109000000004,21.52969817083804,21.716410829161966,21.716410829161966
63,102.198,29.655,-11.985047,12.645062935912769,-24.63010993591277,-24.63010993591277
64,102.277,29.320999999999998,36.299787,8.43836196503829,27.861425034961712,27.861425034961712
65,102.338,29.136999999999997,2.560753,7.8625332770348635,-5.301780277034863,-5.301780277034863
66,102.126,28.514,-8.465945,-7.597765088326426,-0.8681799116735736,-0.8681799116735736
67,101.92299999999999,28.325,12.238698,-10.658744222600713,22.897442222600713,22.897442222600713
68,101.943,28.6,7.841338,-7.365094936514784,15.206432936514783,15.206432936514783
69,101.678,28.615,6.208669,-7.505692727983253,13.714361727983253,13.714361727983253
70,101.675,28.761,-18.962406,-6.433462619542537,-12.528943380457465,-12.528943380457465
71,101.493,29.342,20.964228,1.953591361132837,19.01063663886716,19.01063663886716
72,101.368,29.623,20.446935,8.75351131386967,11.69342368613033,11.69342368613033
73,101.55799999999999,29.846,12.997297999999999,12.506360161109365,0.490937838890634,0.490937838890634
74,103.17,29.910999999999998,19.216889000000002,24.399167417992558,-5.182278417992556,-5.182278417992556
75,103.43,29.888,23.663121,21.346707065337757,2.3164139346622434,2.3164139346622434
76,103.57700000000001,29.778000000000002,8.648166,17.14559223442897,-8.497426234428971,-8.497426234428971
77,103.454,29.572,34.147774,23.182335023571095,10.965438976428903,10.965438976428903
78,103.31700000000001,29.406999999999996,36.374576,29.669913071194266,6.704662928805732,6.704662928805732
79,103.177,29.223000000000003,62.462154000000005,31.487447881465766,30.97470611853424,30.97470611853424
80,102.916,29.278000000000002,82.313867,29.326667790970472,52.98719920902953,52.98719920902953
81,102.632,29.349,46.388822,24.770420809638903,21.618401190361094,21.618401190361094
82,103.079,29.018,53.381145,29.591741404082875,23.789403595917122,23.789403595917122
83,103.04299999999999,28.846999999999998,34.325409,26.80479373203159,7.5206152679684095,7.5206152679684095
84,103.12700000000001,28.601999999999997,42.80042,25.778638025815944,17.02178197418406,17.02178197418406
85,103.12899999999999,28.33,25.197001999999998,19.75158212230339,5.445419877696608,5.445419877696608
86,103.001,28.178,38.742252,15.240087537362204,23.502164462637797,23.502164462637797
87,102.837,28.015,55.487314000000005,6.370051166226107,49.1172628337739,49.1172628337739
88,102.601,27.893,16.636045000000003,-4.205887352563,20.841932352563003,20.841932352563003
89,102.179,28.000999999999998,-7.837317999999999,-15.025408619958647,7.188090619958648,7.188090619958648
90,102.20100000000001,27.57,-51.410097,-22.538904803805686,-28.871192196194315,-28.871192196194315
91,101.59100000000001,26.596,-47.595184,-25.64498625274146,-21.950197747258542,-21.950197747258542
92,101.569,26.718000000000004,-46.965692,-25.71959911703894,-21.246092882961058,-21.246092882961058
93,101.514,27.42,-52.953164,-21.453574627146217,-31.499589372853784,-31.499589372853784
94,101.80799999999999,27.615,-26.599190999999998,-21.008503100255417,-5.59068789974458,-5.59068789974458
95,101.961,27.719,-29.747521999999996,-20.337736617485117,-9.40978538251488,-9.40978538251488
96,101.404,30.623,13.965475,22.032212649798716,-8.066737649798716,-8.066737649798716
97,101.551,30.355999999999998,52.77179399999999,21.32848807795463,31.44330592204536,31.44330592204536
98,102.17399999999999,29.467,48.242845,9.114840963358382,39.12800403664162,39.12800403664162
99,102.226,29.796,-3.034504,13.836231316750315,-16.870735316750313,-16.870735316750313
100,102.17299999999999,30.116999999999997,8.344567999999999,17.132318243997002,-8.787750243997003,-8.787750243997003
101,104.065,30.639,-3.594127,4.167145535566345,-7.761272535566345,-7.761272535566345
102,103.757,30.91,19.666057000000002,8.02139142901541,11.644665570984593,11.644665570984593
103,102.21700000000001,28.57,-22.35068,-5.813397974655043,-16.537282025344958,-16.537282025344958
104,102.20299999999999,28.549,-28.914406,-6.295775698760286,-22.618630301239712,-22.618630301239712
105,102.316,27.781,-29.062803000000002,-18.163244007812132,-10.89955899218787,-10.89955899218787
106,102.34100000000001,27.741,-36.002977,-18.18133639781094,-17.82164060218906,-17.82164060218906
107,101.5,30.537,38.265648999999996,21.786331406044898,16.4793175939551,16.4793175939551
108,102.296,29.268,9.987585000000001,8.336210013493206,1.651374986506795,1.651374986506795
109,102.228,27.910999999999998,-18.181774,-17.221480428805528,-0.9602935711944731,-0.9602935711944731
110,102.27799999999999,28.808000000000003,-35.127491,-2.305315830206073,-32.82217516979392,-32.82217516979392
111,102.101,27.881999999999998,-22.200260999999998,-18.53671145335086,-3.6635495466491363,-3.6635495466491363
